date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:45:23	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:23%20GMT	http://localhost:60754/Provinces/page_403.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Provinces/page_403.1f1.delayed	(from http://localhost:60754/Provinces/Create)
17:45:26	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:26%20GMT	http://localhost:60754/Provinces/page_404.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Provinces/page_404.1f2.delayed	(from http://localhost:60754/Provinces/Create)
17:45:28	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:28%20GMT	http://localhost:60754/Provinces/page_500.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Provinces/page_500.1f3.delayed	(from http://localhost:60754/Provinces/Create)
17:45:31	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:31%20GMT	http://localhost:60754/Provinces/plain_page.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Provinces/plain_page.1f4.delayed	(from http://localhost:60754/Provinces/Create)
17:45:34	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:33%20GMT	http://localhost:60754/Provinces/login.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Provinces/login.1f5.delayed	(from http://localhost:60754/Provinces/Create)
17:45:36	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:36%20GMT	http://localhost:60754/Provinces/pricing_tables.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Provinces/pricing_tables.1f6.delayed	(from http://localhost:60754/Provinces/Create)
17:45:39	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:39%20GMT	http://localhost:60754/Provinces/level2.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Provinces/level2.1f7.delayed	(from http://localhost:60754/Provinces/Create)
17:45:41	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:41%20GMT	http://localhost:60754/Provinces/images/img.jpg	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Provinces/images/img.1f8.delayed	(from http://localhost:60754/Provinces/Create)
17:45:44	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:44%20GMT	http://localhost:60754/Cities/chartjs.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/chartjs.1f9.delayed	(from http://localhost:60754/Cities/Create)
17:45:47	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:47%20GMT	http://localhost:60754/Cities/chartjs2.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/chartjs2.1fa.delayed	(from http://localhost:60754/Cities/Create)
17:45:49	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:49%20GMT	http://localhost:60754/Cities/morisjs.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/morisjs.1fb.delayed	(from http://localhost:60754/Cities/Create)
17:45:52	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:52%20GMT	http://localhost:60754/Cities/echarts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/echarts.1fc.delayed	(from http://localhost:60754/Cities/Create)
17:45:54	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:54%20GMT	http://localhost:60754/Cities/other_charts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/other_charts.1fd.delayed	(from http://localhost:60754/Cities/Create)
17:45:57	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:57%20GMT	http://localhost:60754/Cities/e_commerce.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/e_commerce.1fe.delayed	(from http://localhost:60754/Cities/Create)
17:45:59	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:45:59%20GMT	http://localhost:60754/Cities/projects.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/projects.1ff.delayed	(from http://localhost:60754/Cities/Create)
17:46:02	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:02%20GMT	http://localhost:60754/Cities/project_detail.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/project_detail.200.delayed	(from http://localhost:60754/Cities/Create)
17:46:04	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:04%20GMT	http://localhost:60754/Cities/contacts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/contacts.201.delayed	(from http://localhost:60754/Cities/Create)
17:46:07	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:07%20GMT	http://localhost:60754/Cities/profile.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/profile.202.delayed	(from http://localhost:60754/Cities/Create)
17:46:09	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:09%20GMT	http://localhost:60754/Cities/page_403.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/page_403.203.delayed	(from http://localhost:60754/Cities/Create)
17:46:12	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:12%20GMT	http://localhost:60754/Cities/page_404.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/page_404.204.delayed	(from http://localhost:60754/Cities/Create)
17:46:14	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:14%20GMT	http://localhost:60754/Cities/page_500.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/page_500.205.delayed	(from http://localhost:60754/Cities/Create)
17:46:17	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:17%20GMT	http://localhost:60754/Cities/plain_page.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/plain_page.206.delayed	(from http://localhost:60754/Cities/Create)
17:46:20	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:20%20GMT	http://localhost:60754/Cities/login.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/login.207.delayed	(from http://localhost:60754/Cities/Create)
17:46:22	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:22%20GMT	http://localhost:60754/Cities/pricing_tables.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/pricing_tables.208.delayed	(from http://localhost:60754/Cities/Create)
17:46:25	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:25%20GMT	http://localhost:60754/Cities/level2.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/level2.209.delayed	(from http://localhost:60754/Cities/Create)
17:46:27	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:27%20GMT	http://localhost:60754/Cities/images/img.jpg	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Cities/images/img.20a.delayed	(from http://localhost:60754/Cities/Create)
17:46:30	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:30%20GMT	http://localhost:60754/Programs/chartjs.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/chartjs.20b.delayed	(from http://localhost:60754/Programs/Create)
17:46:32	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:32%20GMT	http://localhost:60754/Programs/chartjs2.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/chartjs2.20c.delayed	(from http://localhost:60754/Programs/Create)
17:46:35	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:35%20GMT	http://localhost:60754/Programs/morisjs.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/morisjs.20d.delayed	(from http://localhost:60754/Programs/Create)
17:46:37	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:37%20GMT	http://localhost:60754/Programs/echarts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/echarts.20e.delayed	(from http://localhost:60754/Programs/Create)
17:46:40	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:40%20GMT	http://localhost:60754/Programs/other_charts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/other_charts.20f.delayed	(from http://localhost:60754/Programs/Create)
17:46:42	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:42%20GMT	http://localhost:60754/Programs/e_commerce.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/e_commerce.210.delayed	(from http://localhost:60754/Programs/Create)
17:46:45	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:45%20GMT	http://localhost:60754/Programs/projects.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/projects.211.delayed	(from http://localhost:60754/Programs/Create)
17:46:47	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:47%20GMT	http://localhost:60754/Programs/project_detail.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/project_detail.212.delayed	(from http://localhost:60754/Programs/Create)
17:46:50	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:50%20GMT	http://localhost:60754/Programs/contacts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/contacts.213.delayed	(from http://localhost:60754/Programs/Create)
17:46:52	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:52%20GMT	http://localhost:60754/Programs/profile.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/profile.214.delayed	(from http://localhost:60754/Programs/Create)
17:46:55	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:55%20GMT	http://localhost:60754/Programs/page_403.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/page_403.215.delayed	(from http://localhost:60754/Programs/Create)
17:46:57	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:46:57%20GMT	http://localhost:60754/Programs/page_404.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/page_404.216.delayed	(from http://localhost:60754/Programs/Create)
17:47:00	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:00%20GMT	http://localhost:60754/Programs/page_500.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/page_500.217.delayed	(from http://localhost:60754/Programs/Create)
17:47:03	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:02%20GMT	http://localhost:60754/Programs/plain_page.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/plain_page.218.delayed	(from http://localhost:60754/Programs/Create)
17:47:05	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:05%20GMT	http://localhost:60754/Programs/login.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/login.219.delayed	(from http://localhost:60754/Programs/Create)
17:47:08	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:08%20GMT	http://localhost:60754/Programs/pricing_tables.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/pricing_tables.21a.delayed	(from http://localhost:60754/Programs/Create)
17:47:10	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:10%20GMT	http://localhost:60754/Programs/level2.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/level2.21b.delayed	(from http://localhost:60754/Programs/Create)
17:47:13	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:12%20GMT	http://localhost:60754/Programs/images/img.jpg	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Programs/images/img.21c.delayed	(from http://localhost:60754/Programs/Create)
17:47:15	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:15%20GMT	http://localhost:60754/Batches/chartjs.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/chartjs.21d.delayed	(from http://localhost:60754/Batches/Create)
17:47:22	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:22%20GMT	http://localhost:60754/Batches/chartjs2.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/chartjs2.21e.delayed	(from http://localhost:60754/Batches/Create)
17:47:26	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:26%20GMT	http://localhost:60754/Batches/morisjs.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/morisjs.21f.delayed	(from http://localhost:60754/Batches/Create)
17:47:29	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:28%20GMT	http://localhost:60754/Batches/echarts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/echarts.220.delayed	(from http://localhost:60754/Batches/Create)
17:47:31	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:31%20GMT	http://localhost:60754/Batches/other_charts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/other_charts.221.delayed	(from http://localhost:60754/Batches/Create)
17:47:34	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:34%20GMT	http://localhost:60754/Batches/e_commerce.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/e_commerce.222.delayed	(from http://localhost:60754/Batches/Create)
17:47:36	38181/38181	---MC-	200	added ('OK')	text/html	date:Tue,%2010%20Jul%202018%2010:47:24%20GMT	http://localhost:60754/Batches/	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/index.html	(from http://localhost:60754/Batches/Create)
17:47:36	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:36%20GMT	http://localhost:60754/Batches/projects.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/projects.223.delayed	(from http://localhost:60754/Batches/Create)
17:47:39	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:39%20GMT	http://localhost:60754/Batches/project_detail.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/project_detail.224.delayed	(from http://localhost:60754/Batches/Create)
17:47:41	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:41%20GMT	http://localhost:60754/Batches/contacts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/contacts.225.delayed	(from http://localhost:60754/Batches/Create)
17:47:44	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:44%20GMT	http://localhost:60754/Batches/profile.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/profile.226.delayed	(from http://localhost:60754/Batches/Create)
17:47:46	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:46%20GMT	http://localhost:60754/Batches/page_403.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/page_403.227.delayed	(from http://localhost:60754/Batches/Create)
17:47:49	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:49%20GMT	http://localhost:60754/Batches/page_404.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/page_404.228.delayed	(from http://localhost:60754/Batches/Create)
17:47:51	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:51%20GMT	http://localhost:60754/Batches/page_500.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/page_500.229.delayed	(from http://localhost:60754/Batches/Create)
17:47:54	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:54%20GMT	http://localhost:60754/Batches/plain_page.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/plain_page.22a.delayed	(from http://localhost:60754/Batches/Create)
17:47:56	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:56%20GMT	http://localhost:60754/Batches/login.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/login.22b.delayed	(from http://localhost:60754/Batches/Create)
17:47:59	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:47:59%20GMT	http://localhost:60754/Batches/pricing_tables.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/pricing_tables.22c.delayed	(from http://localhost:60754/Batches/Create)
17:48:02	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:02%20GMT	http://localhost:60754/Batches/level2.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/level2.22d.delayed	(from http://localhost:60754/Batches/Create)
17:48:04	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:04%20GMT	http://localhost:60754/Batches/images/img.jpg	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Batches/images/img.22e.delayed	(from http://localhost:60754/Batches/Create)
17:48:07	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:07%20GMT	http://localhost:60754/Groups/chartjs.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/chartjs.22f.delayed	(from http://localhost:60754/Groups/Create)
17:48:09	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:09%20GMT	http://localhost:60754/Groups/chartjs2.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/chartjs2.230.delayed	(from http://localhost:60754/Groups/Create)
17:48:12	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:12%20GMT	http://localhost:60754/Groups/morisjs.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/morisjs.231.delayed	(from http://localhost:60754/Groups/Create)
17:48:14	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:13%20GMT	http://localhost:60754/Groups/echarts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/echarts.232.delayed	(from http://localhost:60754/Groups/Create)
17:48:17	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:17%20GMT	http://localhost:60754/Groups/other_charts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/other_charts.233.delayed	(from http://localhost:60754/Groups/Create)
17:48:19	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:19%20GMT	http://localhost:60754/Groups/e_commerce.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/e_commerce.234.delayed	(from http://localhost:60754/Groups/Create)
17:48:22	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:22%20GMT	http://localhost:60754/Groups/projects.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/projects.235.delayed	(from http://localhost:60754/Groups/Create)
17:48:24	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:24%20GMT	http://localhost:60754/Groups/project_detail.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/project_detail.236.delayed	(from http://localhost:60754/Groups/Create)
17:48:27	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:27%20GMT	http://localhost:60754/Groups/contacts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/contacts.237.delayed	(from http://localhost:60754/Groups/Create)
17:48:29	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:29%20GMT	http://localhost:60754/Groups/profile.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/profile.238.delayed	(from http://localhost:60754/Groups/Create)
17:48:32	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:32%20GMT	http://localhost:60754/Groups/page_403.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/page_403.239.delayed	(from http://localhost:60754/Groups/Create)
17:48:34	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:34%20GMT	http://localhost:60754/Groups/page_404.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/page_404.23a.delayed	(from http://localhost:60754/Groups/Create)
17:48:37	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:37%20GMT	http://localhost:60754/Groups/page_500.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/page_500.23b.delayed	(from http://localhost:60754/Groups/Create)
17:48:39	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:39%20GMT	http://localhost:60754/Groups/plain_page.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/plain_page.23c.delayed	(from http://localhost:60754/Groups/Create)
17:48:42	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:42%20GMT	http://localhost:60754/Groups/login.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/login.23d.delayed	(from http://localhost:60754/Groups/Create)
17:48:44	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:44%20GMT	http://localhost:60754/Groups/pricing_tables.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/pricing_tables.23e.delayed	(from http://localhost:60754/Groups/Create)
17:48:47	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:47%20GMT	http://localhost:60754/Groups/level2.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/level2.23f.delayed	(from http://localhost:60754/Groups/Create)
17:48:49	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:49%20GMT	http://localhost:60754/Groups/images/img.jpg	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Groups/images/img.240.delayed	(from http://localhost:60754/Groups/Create)
17:48:52	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:52%20GMT	http://localhost:60754/Users/chartjs.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Users/chartjs.241.delayed	(from http://localhost:60754/Users/Create)
17:48:55	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:54%20GMT	http://localhost:60754/Users/chartjs2.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Users/chartjs2.242.delayed	(from http://localhost:60754/Users/Create)
17:48:57	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:48:57%20GMT	http://localhost:60754/Users/morisjs.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Users/morisjs.243.delayed	(from http://localhost:60754/Users/Create)
17:49:00	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:49:00%20GMT	http://localhost:60754/Users/echarts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Users/echarts.244.delayed	(from http://localhost:60754/Users/Create)
17:49:02	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:49:02%20GMT	http://localhost:60754/Users/other_charts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Users/other_charts.245.delayed	(from http://localhost:60754/Users/Create)
17:49:05	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:49:05%20GMT	http://localhost:60754/Users/e_commerce.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Users/e_commerce.246.delayed	(from http://localhost:60754/Users/Create)
17:49:07	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:49:07%20GMT	http://localhost:60754/Users/projects.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Users/projects.247.delayed	(from http://localhost:60754/Users/Create)
17:49:10	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:49:10%20GMT	http://localhost:60754/Users/project_detail.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Users/project_detail.248.delayed	(from http://localhost:60754/Users/Create)
17:49:12	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jul%202018%2010:49:12%20GMT	http://localhost:60754/Users/contacts.html	C:/Users/ahmad.zakki/Documents/GitHub/pdc/PDC/localhost_60754/Users/contacts.249.delayed	(from http://localhost:60754/Users/Create)
